"trip_id","arrival_time","departure_time","stop_id","stop_sequence","stop_headsign","pickup_type","arrival_time_sort","timepoint"
"200000221","16:32:00","16:32:00","175","7","Lancaster","0","16:32:00","1"
"200000221","16:40:00","16:40:00","111","8","Lancaster","0","16:40:00","1"
"200000221","16:46:00","16:46:00","164","9","Lancaster","0","16:46:00","1"
"200000221","16:52:00","16:52:00","161","10","Lancaster","0","16:52:00","1"
"200000221","17:31:00","17:31:00","165","11","Lancaster","0","17:31:00","1"
"200000221","17:41:00","17:41:00","163","12","Lancaster","0","17:41:00","1"
"200000221","17:53:00","17:53:00","162","13","Lancaster","0","17:53:00","1"
"200000222","14:11:00","14:11:00","162","1","L.A. Union Station","0","14:11:00","1"
"200000222","14:20:00","14:20:00","163","2","L.A. Union Station","0","14:20:00","1"
"200000222","14:32:00","14:32:00","165","3","L.A. Union Station","0","14:32:00","1"
"200000222","15:10:00","15:10:00","161","4","L.A. Union Station","0","15:10:00","1"
"200000222","15:13:00","15:13:00","164","5","L.A. Union Station","0","15:13:00","1"
"200000222","15:20:00","15:20:00","111","6","L.A. Union Station","0","15:20:00","1"
"200000222","15:28:00","15:28:00","175","7","L.A. Union Station","0","15:28:00","1"
"200000222","15:43:00","15:43:00","110","8","L.A. Union Station","0","15:43:00","1"
"200000222","15:50:00","15:50:00","129","9","L.A. Union Station","0","15:50:00","1"
"200000222","15:54:00","15:54:00","186","10","L.A. Union Station","0","15:54:00","1"
"200000222","16:00:00","16:00:00","102","11","L.A. Union Station","0","16:00:00","1"
"200000222","16:06:00","16:06:00","106","12","L.A. Union Station","0","16:06:00","1"
"200000222","16:20:00","16:20:00","107","13","L.A. Union Station","0","16:20:00","1"
"200000229","19:39:00","19:39:00","107","1","Lancaster","0","19:39:00","1"
"200000229","19:51:00","19:51:00","106","2","Lancaster","0","19:51:00","1"
"200000229","19:58:00","19:58:00","102","3","Lancaster","0","19:58:00","1"
"200000229","20:04:00","20:04:00","186","4","Lancaster","0","20:04:00","1"
"200000229","20:08:00","20:08:00","129","5","Lancaster","0","20:08:00","1"
"200000229","20:16:00","20:16:00","110","6","Lancaster","0","20:16:00","1"
"200000229","20:32:00","20:32:00","175","7","Lancaster","0","20:32:00","1"
"200000229","20:40:00","20:40:00","111","8","Lancaster","0","20:40:00","1"
"200000229","20:46:00","20:46:00","164","9","Lancaster","0","20:46:00","1"
"200000229","20:52:00","20:52:00","161","10","Lancaster","0","20:52:00","1"
"200000229","21:31:00","21:31:00","165","11","Lancaster","0","21:31:00","1"
"200000229","21:41:00","21:41:00","163","12","Lancaster","0","21:41:00","1"
"200000229","21:53:00","21:53:00","162","13","Lancaster","0","21:53:00","1"
"200000230","18:11:00","18:11:00","162","1","L.A. Union Station","0","18:11:00","1"
"200000230","18:20:00","18:20:00","163","2","L.A. Union Station","0","18:20:00","1"
"200000230","18:32:00","18:32:00","165","3","L.A. Union Station","0","18:32:00","1"
"200000230","19:10:00","19:10:00","161","4","L.A. Union Station","0","19:10:00","1"
"200000230","19:13:00","19:13:00","164","5","L.A. Union Station","0","19:13:00","1"
"200000230","19:20:00","19:20:00","111","6","L.A. Union Station","0","19:20:00","1"
"200000230","19:28:00","19:28:00","175","7","L.A. Union Station","0","19:28:00","1"
"200000230","19:43:00","19:43:00","110","8","L.A. Union Station","0","19:43:00","1"
"200000230","19:50:00","19:50:00","129","9","L.A. Union Station","0","19:50:00","1"
"200000230","19:54:00","19:54:00","186","10","L.A. Union Station","0","19:54:00","1"
"200000230","20:00:00","20:00:00","102","11","L.A. Union Station","0","20:00:00","1"
"200000230","20:06:00","20:06:00","106","12","L.A. Union Station","0","20:06:00","1"
"200000230","20:20:00","20:20:00","107","13","L.A. Union Station","0","20:20:00","1"
"200000231","21:39:00","21:39:00","107","1","Lancaster","0","21:39:00","1"
"200000231","21:51:00","21:51:00","106","2","Lancaster","0","21:51:00","1"
"200000231","21:58:00","21:58:00","102","3","Lancaster","0","21:58:00","1"
"200000231","22:04:00","22:04:00","186","4","Lancaster","0","22:04:00","1"
"200000231","22:08:00","22:08:00","129","5","Lancaster","0","22:08:00","1"
"200000231","22:16:00","22:16:00","110","6","Lancaster","0","22:16:00","1"
"200000231","22:32:00","22:32:00","175","7","Lancaster","0","22:32:00","1"
"200000231","22:40:00","22:40:00","111","8","Lancaster","0","22:40:00","1"
"200000231","22:46:00","22:46:00","164","9","Lancaster","0","22:46:00","1"
"200000231","22:52:00","22:52:00","161","10","Lancaster","0","22:52:00","1"
"200000231","23:31:00","23:31:00","165","11","Lancaster","0","23:31:00","1"
"200000231","23:41:00","23:41:00","163","12","Lancaster","0","23:41:00","1"
"200000231","23:53:00","23:53:00","162","13","Lancaster","0","23:53:00","1"
"200000300","05:37:00","05:37:00","107","1","San Bernardino - Downtown","0","05:37:00","1"
"200000300","05:48:00","05:48:00","115","2","San Bernardino - Downtown","0","05:48:00","1"
"200000300","05:58:00","05:58:00","105","3","San Bernardino - Downtown","0","05:58:00","1"
"200000300","06:09:00","06:09:00","101","4","San Bernardino - Downtown","0","06:09:00","1"
"200000300","06:16:00","06:16:00","104","5","San Bernardino - Downtown","0","06:16:00","1"
"200000300","06:30:00","06:30:00","109","6","San Bernardino - Downtown","0","06:30:00","1"
"200000300","06:35:00","06:35:00","114","7","San Bernardino - Downtown","0","06:35:00","1"
"200000300","06:39:00","06:39:00","118","8","San Bernardino - Downtown","0","06:39:00","1"
"200000300","06:47:00","06:47:00","125","9","San Bernardino - Downtown","0","06:47:00","1"
"200000300","06:55:00","06:55:00","121","10","San Bernardino - Downtown","0","06:55:00","1"
"200000300","07:09:00","07:09:00","116","11","San Bernardino - Downtown","0","07:09:00","1"
"200000300","07:15:00","07:15:00","122","12","San Bernardino - Downtown","0","07:15:00","1"
"200000300","07:21:00","07:21:00","124","13","San Bernardino - Downtown","0","07:21:00","1"
"200000300","07:26:00","07:26:00","185","14","San Bernardino - Downtown","0","07:26:00","1"
"200000301","03:41:00","03:41:00","185","1","L.A. Union Station","0","03:41:00","1"
"200000301","03:46:00","03:46:00","124","2","L.A. Union Station","0","03:46:00","1"
"200000301","03:53:00","03:53:00","122","3","L.A. Union Station","0","03:53:00","1"
"200000301","04:00:00","04:00:00","116","4","L.A. Union Station","0","04:00:00","1"
"200000301","04:08:00","04:08:00","121","5","L.A. Union Station","0","04:08:00","1"
"200000301","04:16:00","04:16:00","125","6","L.A. Union Station","0","04:16:00","1"
"200000301","04:21:00","04:21:00","118","7","L.A. Union Station","0","04:21:00","1"
"200000301","04:25:00","04:25:00","114","8","L.A. Union Station","0","04:25:00","1"
"200000301","04:30:00","04:30:00","109","9","L.A. Union Station","0","04:30:00","1"
"200000301","04:41:00","04:41:00","104","10","L.A. Union Station","0","04:41:00","1"
"200000301","04:47:00","04:47:00","101","11","L.A. Union Station","0","04:47:00","1"
"200000301","04:57:00","04:57:00","105","12","L.A. Union Station","0","04:57:00","1"
"200000301","05:08:00","05:08:00","115","13","L.A. Union Station","0","05:08:00","1"
"200000301","05:18:00","05:18:00","107","14","L.A. Union Station","0","05:18:00","1"
"200000306","08:38:00","08:38:00","107","1","San Bernardino - Downtown","0","08:38:00","1"
"200000306","08:49:00","08:49:00","115","2","San Bernardino - Downtown","0","08:49:00","1"
"200000306","09:00:00","09:00:00","105","3","San Bernardino - Downtown","0","09:00:00","1"
"200000306","09:10:00","09:10:00","101","4","San Bernardino - Downtown","0","09:10:00","1"
"200000306","09:17:00","09:17:00","104","5","San Bernardino - Downtown","0","09:17:00","1"
"200000306","09:30:00","09:30:00","109","6","San Bernardino - Downtown","0","09:30:00","1"
"200000306","09:35:00","09:35:00","114","7","San Bernardino - Downtown","0","09:35:00","1"
"200000306","09:39:00","09:39:00","118","8","San Bernardino - Downtown","0","09:39:00","1"
"200000306","09:45:00","09:45:00","125","9","San Bernardino - Downtown","0","09:45:00","1"
"200000306","09:52:00","09:52:00","121","10","San Bernardino - Downtown","0","09:52:00","1"
"200000306","10:04:00","10:04:00","116","11","San Bernardino - Downtown","0","10:04:00","1"
"200000306","10:10:00","10:10:00","122","12","San Bernardino - Downtown","0","10:10:00","1"
"200000306","10:16:00","10:16:00","124","13","San Bernardino - Downtown","0","10:16:00","1"
"200000306","10:21:00","10:21:00","185","14","San Bernardino - Downtown","0","10:21:00","1"
"200000325","11:38:00","11:38:00","185","1","L.A. Union Station","0","11:38:00","1"
"200000325","11:43:00","11:43:00","124","2","L.A. Union Station","0","11:43:00","1"
"200000325","11:49:00","11:49:00","122","3","L.A. Union Station","0","11:49:00","1"
"200000325","11:55:00","11:55:00","116","4","L.A. Union Station","0","11:55:00","1"
"200000325","12:04:00","12:04:00","121","5","L.A. Union Station","0","12:04:00","1"
"200000325","12:11:00","12:11:00","125","6","L.A. Union Station","0","12:11:00","1"
"200000325","12:17:00","12:17:00","118","7","L.A. Union Station","0","12:17:00","1"
"200000325","12:21:00","12:21:00","114","8","L.A. Union Station","0","12:21:00","1"
"200000325","12:25:00","12:25:00","109","9","L.A. Union Station","0","12:25:00","1"
"200000325","12:40:00","12:40:00","104","10","L.A. Union Station","0","12:40:00","1"
"200000325","12:47:00","12:47:00","101","11","L.A. Union Station","0","12:47:00","1"
"200000325","12:56:00","12:56:00","105","12","L.A. Union Station","0","12:56:00","1"
"200000325","13:10:00","13:10:00","115","13","L.A. Union Station","0","13:10:00","1"
"200000325","13:21:00","13:21:00","107","14","L.A. Union Station","0","13:21:00","1"
"200000336","19:38:00","19:38:00","107","1","San Bernardino - Downtown","0","19:38:00","1"
"200000336","19:49:00","19:49:00","115","2","San Bernardino - Downtown","0","19:49:00","1"
"200000336","20:00:00","20:00:00","105","3","San Bernardino - Downtown","0","20:00:00","1"
"200000336","20:10:00","20:10:00","101","4","San Bernardino - Downtown","0","20:10:00","1"
"200000336","20:17:00","20:17:00","104","5","San Bernardino - Downtown","0","20:17:00","1"
"200000336","20:30:00","20:30:00","109","6","San Bernardino - Downtown","0","20:30:00","1"
"200000336","20:35:00","20:35:00","114","7","San Bernardino - Downtown","0","20:35:00","1"
"200000336","20:39:00","20:39:00","118","8","San Bernardino - Downtown","0","20:39:00","1"
"200000336","20:45:00","20:45:00","125","9","San Bernardino - Downtown","0","20:45:00","1"
"200000336","20:52:00","20:52:00","121","10","San Bernardino - Downtown","0","20:52:00","1"
"200000336","21:04:00","21:04:00","116","11","San Bernardino - Downtown","0","21:04:00","1"
"200000336","21:10:00","21:10:00","122","12","San Bernardino - Downtown","0","21:10:00","1"
"200000336","21:16:00","21:16:00","124","13","San Bernardino - Downtown","0","21:16:00","1"
"200000336","21:21:00","21:21:00","185","14","San Bernardino - Downtown","0","21:21:00","1"
"200000381","05:55:00","05:55:00","190","1","L.A. Union Station","0","05:55:00","1"
"200000381","06:15:00","06:15:00","124","2","L.A. Union Station","0","06:15:00","1"
"200000381","06:30:00","06:30:00","121","3","L.A. Union Station","0","06:30:00","1"
"200000381","06:40:00","06:40:00","118","4","L.A. Union Station","0","06:40:00","1"
"200000381","06:54:00","06:54:00","104","5","L.A. Union Station","0","06:54:00","1"
"200000381","07:17:00","07:17:00","115","6","L.A. Union Station","0","07:17:00","1"
"200000381","07:29:00","07:29:00","107","7","L.A. Union Station","0","07:29:00","1"
"200000382","17:26:00","17:26:00","107","1","Redlands - Downtown","0","17:26:00","1"
"200000382","17:37:00","17:37:00","115","2","Redlands - Downtown","0","17:37:00","1"
"200000382","18:03:00","18:03:00","104","3","Redlands - Downtown","0","18:03:00","1"
"200000382","18:19:00","18:19:00","118","4","Redlands - Downtown","0","18:19:00","1"
"200000382","18:30:00","18:30:00","121","5","Redlands - Downtown","0","18:30:00","1"
"200000382","18:46:00","18:46:00","124","6","Redlands - Downtown","0","18:46:00","1"
"200000382","19:06:00","19:06:00","190","7","Redlands - Downtown","0","19:06:00","1"
"200000817","14:48:00","14:48:00","123","1","Laguna Niguel / Mission Viejo","0","14:48:00","1"
"200000817","15:01:00","15:01:00","148","2","Laguna Niguel / Mission Viejo","0","15:01:00","1"
"200000817","15:08:00","15:08:00","147","3","Laguna Niguel / Mission Viejo","0","15:08:00","1"
"200000817","15:13:00","15:13:00","173","4","Laguna Niguel / Mission Viejo","0","15:13:00","1"
"200000817","15:32:00","15:32:00","171","5","Laguna Niguel / Mission Viejo","0","15:32:00","1"
"200000817","15:41:00","15:41:00","145","6","Laguna Niguel / Mission Viejo","0","15:41:00","1"
"200000817","15:47:00","15:47:00","154","7","Laguna Niguel / Mission Viejo","0","15:47:00","1"
"200000817","15:54:00","15:54:00","156","8","Laguna Niguel / Mission Viejo","0","15:54:00","1"
"200000817","16:02:00","16:02:00","140","9","Laguna Niguel / Mission Viejo","0","16:02:00","1"
"200000817","16:13:00","16:13:00","141","10","Laguna Niguel / Mission Viejo","0","16:13:00","1"
"200090106","06:59:00","06:59:00","169","1","L.A. Union Station","0","06:59:00","1"
"200090106","07:12:00","07:12:00","168","2","L.A. Union Station","0","07:12:00","1"
"200090106","07:22:00","07:22:00","166","3","L.A. Union Station","0","07:22:00","1"
"200090106","07:34:00","07:34:00","108","4","L.A. Union Station","0","07:34:00","1"
"200090106","07:47:00","07:47:00","112","5","L.A. Union Station","0","07:47:00","1"
"200090106","07:59:00","07:59:00","103","6","L.A. Union Station","0","07:59:00","1"
"200090106","08:06:00","08:06:00","167","7","L.A. Union Station","0","08:06:00","1"
"200090106","08:14:00","08:14:00","113","8","L.A. Union Station","0","08:14:00","1"
"200090106","08:21:00","08:21:00","170","9","L.A. Union Station","0","08:21:00","1"
"200090106","08:26:00","08:26:00","102","10","L.A. Union Station","0","08:26:00","1"
"200090106","08:33:00","08:33:00","106","11","L.A. Union Station","0","08:33:00","1"
"200090106","08:49:00","08:49:00","107","12","L.A. Union Station","0","08:49:00","1"
"200090123","18:26:00","18:26:00","107","1","Ventura - East","0","18:26:00","1"
"200090123","18:38:00","18:38:00","106","2","Ventura - East","0","18:38:00","1"
"200090123","18:44:00","18:44:00","102","3","Ventura - East","0","18:44:00","1"
"200090123","18:50:00","18:50:00","170","4","Ventura - East","0","18:50:00","1"
"200090123","18:57:00","18:57:00","113","5","Ventura - East","0","18:57:00","1"
"200090123","19:05:00","19:05:00","167","6","Ventura - East","0","19:05:00","1"
"200090123","19:10:00","19:10:00","103","7","Ventura - East","0","19:10:00","1"
"200090123","19:23:00","19:23:00","112","8","Ventura - East","0","19:23:00","1"
"200090123","19:36:00","19:36:00","108","9","Ventura - East","0","19:36:00","1"
"200090123","19:47:00","19:47:00","166","10","Ventura - East","0","19:47:00","1"
"200090123","19:56:00","19:56:00","168","11","Ventura - East","0","19:56:00","1"
"200090123","20:15:00","20:15:00","169","12","Ventura - East","0","20:15:00","1"
"200090205","07:39:00","07:39:00","107","1","Via Princessa","0","07:39:00","1"
"200090205","07:51:00","07:51:00","106","2","Via Princessa","0","07:51:00","1"
"200090205","07:58:00","07:58:00","102","3","Via Princessa","0","07:58:00","1"
"200090205","08:04:00","08:04:00","186","4","Via Princessa","0","08:04:00","1"
"200090205","08:08:00","08:08:00","129","5","Via Princessa","0","08:08:00","1"
"200090205","08:16:00","08:16:00","110","6","Via Princessa","0","08:16:00","1"
"200090205","08:32:00","08:32:00","175","7","Via Princessa","0","08:32:00","1"
"200090205","08:40:00","08:40:00","111","8","Via Princessa","0","08:40:00","1"
"200090205","08:46:00","08:46:00","164","9","Via Princessa","0","08:46:00","1"
"200090206","06:11:00","06:11:00","162","1","L.A. Union Station","0","06:11:00","1"
"200090206","06:20:00","06:20:00","163","2","L.A. Union Station","0","06:20:00","1"
"200090206","06:32:00","06:32:00","165","3","L.A. Union Station","0","06:32:00","1"
"200090206","07:10:00","07:10:00","161","4","L.A. Union Station","0","07:10:00","1"
"200090206","07:13:00","07:13:00","164","5","L.A. Union Station","0","07:13:00","1"
"200090206","07:20:00","07:20:00","111","6","L.A. Union Station","0","07:20:00","1"
"200090206","07:28:00","07:28:00","175","7","L.A. Union Station","0","07:28:00","1"
"200090206","07:43:00","07:43:00","110","8","L.A. Union Station","0","07:43:00","1"
"200090206","07:50:00","07:50:00","129","9","L.A. Union Station","0","07:50:00","1"
"200090206","07:54:00","07:54:00","186","10","L.A. Union Station","0","07:54:00","1"
"200090206","08:00:00","08:00:00","102","11","L.A. Union Station","0","08:00:00","1"
"200090206","08:06:00","08:06:00","106","12","L.A. Union Station","0","08:06:00","1"
"200090206","08:20:00","08:20:00","107","13","L.A. Union Station","0","08:20:00","1"
"200090210","09:13:00","09:13:00","164","1","L.A. Union Station","0","09:13:00","1"
"200090210","09:20:00","09:20:00","111","2","L.A. Union Station","0","09:20:00","1"
"200090210","09:28:00","09:28:00","175","3","L.A. Union Station","0","09:28:00","1"
"200090210","09:43:00","09:43:00","110","4","L.A. Union Station","0","09:43:00","1"
"200090210","09:50:00","09:50:00","129","5","L.A. Union Station","0","09:50:00","1"
"200090210","09:54:00","09:54:00","186","6","L.A. Union Station","0","09:54:00","1"
"200090210","10:00:00","10:00:00","102","7","L.A. Union Station","0","10:00:00","1"
"200090210","10:06:00","10:06:00","106","8","L.A. Union Station","0","10:06:00","1"
"200090210","10:20:00","10:20:00","107","9","L.A. Union Station","0","10:20:00","1"
"200090219","14:39:00","14:39:00","107","1","Via Princessa","0","14:39:00","1"
"200090219","14:51:00","14:51:00","106","2","Via Princessa","0","14:51:00","1"
"200090219","14:58:00","14:58:00","102","3","Via Princessa","0","14:58:00","1"
"200090219","15:04:00","15:04:00","186","4","Via Princessa","0","15:04:00","1"
"200090219","15:08:00","15:08:00","129","5","Via Princessa","0","15:08:00","1"
"200090219","15:16:00","15:16:00","110","6","Via Princessa","0","15:16:00","1"
"200090219","15:32:00","15:32:00","175","7","Via Princessa","0","15:32:00","1"
"200090219","15:40:00","15:40:00","111","8","Via Princessa","0","15:40:00","1"
"200090219","15:46:00","15:46:00","164","9","Via Princessa","0","15:46:00","1"
"200090224","16:13:00","16:13:00","164","1","L.A. Union Station","0","16:13:00","1"
"200090224","16:20:00","16:20:00","111","2","L.A. Union Station","0","16:20:00","1"
"200090224","16:28:00","16:28:00","175","3","L.A. Union Station","0","16:28:00","1"
"200090224","16:43:00","16:43:00","110","4","L.A. Union Station","0","16:43:00","1"
"200090224","16:50:00","16:50:00","129","5","L.A. Union Station","0","16:50:00","1"
"200090224","16:54:00","16:54:00","186","6","L.A. Union Station","0","16:54:00","1"
"200090224","17:00:00","17:00:00","102","7","L.A. Union Station","0","17:00:00","1"
"200090224","17:06:00","17:06:00","106","8","L.A. Union Station","0","17:06:00","1"
"200090224","17:20:00","17:20:00","107","9","L.A. Union Station","0","17:20:00","1"
"200090225","17:39:00","17:39:00","107","1","Lancaster","0","17:39:00","1"
"200090225","17:51:00","17:51:00","106","2","Lancaster","0","17:51:00","1"
"200090225","17:58:00","17:58:00","102","3","Lancaster","0","17:58:00","1"
"200090225","18:04:00","18:04:00","186","4","Lancaster","0","18:04:00","1"
"200090225","18:08:00","18:08:00","129","5","Lancaster","0","18:08:00","1"
"200090225","18:16:00","18:16:00","110","6","Lancaster","0","18:16:00","1"
"200090225","18:32:00","18:32:00","175","7","Lancaster","0","18:32:00","1"
"200090225","18:40:00","18:40:00","111","8","Lancaster","0","18:40:00","1"
"200090225","18:46:00","18:46:00","164","9","Lancaster","0","18:46:00","1"
"200090225","18:52:00","18:52:00","161","10","Lancaster","0","18:52:00","1"
"200090225","19:31:00","19:31:00","165","11","Lancaster","0","19:31:00","1"
"200090225","19:41:00","19:41:00","163","12","Lancaster","0","19:41:00","1"
"200090225","19:53:00","19:53:00","162","13","Lancaster","0","19:53:00","1"
"200090308","09:38:00","09:38:00","107","1","San Bernardino - Downtown","0","09:38:00","1"
"200090308","09:49:00","09:49:00","115","2","San Bernardino - Downtown","0","09:49:00","1"
"200090308","10:00:00","10:00:00","105","3","San Bernardino - Downtown","0","10:00:00","1"
"200090308","10:10:00","10:10:00","101","4","San Bernardino - Downtown","0","10:10:00","1"
"200090308","10:17:00","10:17:00","104","5","San Bernardino - Downtown","0","10:17:00","1"
"200090308","10:30:00","10:30:00","109","6","San Bernardino - Downtown","0","10:30:00","1"
"200090308","10:35:00","10:35:00","114","7","San Bernardino - Downtown","0","10:35:00","1"
"200090308","10:39:00","10:39:00","118","8","San Bernardino - Downtown","0","10:39:00","1"
"200090308","10:45:00","10:45:00","125","9","San Bernardino - Downtown","0","10:45:00","1"
"200090308","10:52:00","10:52:00","121","10","San Bernardino - Downtown","0","10:52:00","1"
"200090308","11:04:00","11:04:00","116","11","San Bernardino - Downtown","0","11:04:00","1"
"200090308","11:10:00","11:10:00","122","12","San Bernardino - Downtown","0","11:10:00","1"
"200090308","11:16:00","11:16:00","124","13","San Bernardino - Downtown","0","11:16:00","1"
"200090308","11:21:00","11:21:00","185","14","San Bernardino - Downtown","0","11:21:00","1"
"200090329","13:38:00","13:38:00","185","1","L.A. Union Station","0","13:38:00","1"
"200090329","13:43:00","13:43:00","124","2","L.A. Union Station","0","13:43:00","1"
"200090329","13:49:00","13:49:00","122","3","L.A. Union Station","0","13:49:00","1"
"200090329","13:55:00","13:55:00","116","4","L.A. Union Station","0","13:55:00","1"
"200090329","14:04:00","14:04:00","121","5","L.A. Union Station","0","14:04:00","1"
"200090329","14:11:00","14:11:00","125","6","L.A. Union Station","0","14:11:00","1"
"200090329","14:17:00","14:17:00","118","7","L.A. Union Station","0","14:17:00","1"
"200090329","14:21:00","14:21:00","114","8","L.A. Union Station","0","14:21:00","1"
"200090329","14:25:00","14:25:00","109","9","L.A. Union Station","0","14:25:00","1"
"200090329","14:40:00","14:40:00","104","10","L.A. Union Station","0","14:40:00","1"
"200090329","14:47:00","14:47:00","101","11","L.A. Union Station","0","14:47:00","1"
"200090329","14:56:00","14:56:00","105","12","L.A. Union Station","0","14:56:00","1"
"200090329","15:10:00","15:10:00","115","13","L.A. Union Station","0","15:10:00","1"
"200090329","15:21:00","15:21:00","107","14","L.A. Union Station","0","15:21:00","1"
"200090337","17:40:00","17:40:00","185","1","L.A. Union Station","0","17:40:00","1"
"200090337","17:44:00","17:44:00","124","2","L.A. Union Station","0","17:44:00","1"
"200090337","17:51:00","17:51:00","122","3","L.A. Union Station","0","17:51:00","1"
"200090337","17:58:00","17:58:00","116","4","L.A. Union Station","0","17:58:00","1"
"200090337","18:07:00","18:07:00","121","5","L.A. Union Station","0","18:07:00","1"
"200090337","18:17:00","18:17:00","125","6","L.A. Union Station","0","18:17:00","1"
"200090337","18:22:00","18:22:00","118","7","L.A. Union Station","0","18:22:00","1"
"200090337","18:25:00","18:25:00","114","8","L.A. Union Station","0","18:25:00","1"
"200090337","18:29:00","18:29:00","109","9","L.A. Union Station","0","18:29:00","1"
"200090337","18:40:00","18:40:00","104","10","L.A. Union Station","0","18:40:00","1"
"200090337","18:47:00","18:47:00","101","11","L.A. Union Station","0","18:47:00","1"
"200090337","18:58:00","18:58:00","105","12","L.A. Union Station","0","18:58:00","1"
"200090337","19:10:00","19:10:00","115","13","L.A. Union Station","0","19:10:00","1"
"200090337","19:21:00","19:21:00","107","14","L.A. Union Station","0","19:21:00","1"
"200090338","20:38:00","20:38:00","107","1","San Bernardino - Downtown","0","20:38:00","1"
"200090338","20:49:00","20:49:00","115","2","San Bernardino - Downtown","0","20:49:00","1"
"200090338","21:00:00","21:00:00","105","3","San Bernardino - Downtown","0","21:00:00","1"
"200090338","21:10:00","21:10:00","101","4","San Bernardino - Downtown","0","21:10:00","1"
"200090338","21:17:00","21:17:00","104","5","San Bernardino - Downtown","0","21:17:00","1"
"200090338","21:30:00","21:30:00","109","6","San Bernardino - Downtown","0","21:30:00","1"
"200090338","21:35:00","21:35:00","114","7","San Bernardino - Downtown","0","21:35:00","1"
"200090338","21:39:00","21:39:00","118","8","San Bernardino - Downtown","0","21:39:00","1"
"200090338","21:45:00","21:45:00","125","9","San Bernardino - Downtown","0","21:45:00","1"
"200090338","21:52:00","21:52:00","121","10","San Bernardino - Downtown","0","21:52:00","1"
"200090338","22:04:00","22:04:00","116","11","San Bernardino - Downtown","0","22:04:00","1"
"200090338","22:10:00","22:10:00","122","12","San Bernardino - Downtown","0","22:10:00","1"
"200090338","22:16:00","22:16:00","124","13","San Bernardino - Downtown","0","22:16:00","1"
"200090338","22:21:00","22:21:00","185","14","San Bernardino - Downtown","0","22:21:00","1"
"200090339","18:43:00","18:43:00","185","1","L.A. Union Station","0","18:43:00","1"
"200090339","18:48:00","18:48:00","124","2","L.A. Union Station","0","18:48:00","1"
"200090339","18:54:00","18:54:00","122","3","L.A. Union Station","0","18:54:00","1"
"200090339","19:00:00","19:00:00","116","4","L.A. Union Station","0","19:00:00","1"
"200090339","19:09:00","19:09:00","121","5","L.A. Union Station","0","19:09:00","1"
"200090339","19:18:00","19:18:00","125","6","L.A. Union Station","0","19:18:00","1"
"200090339","19:24:00","19:24:00","118","7","L.A. Union Station","0","19:24:00","1"
"200090339","19:27:00","19:27:00","114","8","L.A. Union Station","0","19:27:00","1"
"200090339","19:31:00","19:31:00","109","9","L.A. Union Station","0","19:31:00","1"
"200090339","19:42:00","19:42:00","104","10","L.A. Union Station","0","19:42:00","1"
"200090339","19:48:00","19:48:00","101","11","L.A. Union Station","0","19:48:00","1"
"200090339","20:00:00","20:00:00","105","12","L.A. Union Station","0","20:00:00","1"
"200090339","20:10:00","20:10:00","115","13","L.A. Union Station","0","20:10:00","1"
"200090339","20:20:00","20:20:00","107","14","L.A. Union Station","0","20:20:00","1"
"200090340","21:38:00","21:38:00","107","1","San Bernardino - Downtown","0","21:38:00","1"
"200090340","21:49:00","21:49:00","115","2","San Bernardino - Downtown","0","21:49:00","1"
"200090340","22:00:00","22:00:00","105","3","San Bernardino - Downtown","0","22:00:00","1"
"200090340","22:10:00","22:10:00","101","4","San Bernardino - Downtown","0","22:10:00","1"
"200090340","22:17:00","22:17:00","104","5","San Bernardino - Downtown","0","22:17:00","1"
"200090340","22:30:00","22:30:00","109","6","San Bernardino - Downtown","0","22:30:00","1"
"200090340","22:35:00","22:35:00","114","7","San Bernardino - Downtown","0","22:35:00","1"
"200090340","22:39:00","22:39:00","118","8","San Bernardino - Downtown","0","22:39:00","1"
"200090340","22:45:00","22:45:00","125","9","San Bernardino - Downtown","0","22:45:00","1"
"200090340","22:52:00","22:52:00","121","10","San Bernardino - Downtown","0","22:52:00","1"
"200090340","23:04:00","23:04:00","116","11","San Bernardino - Downtown","0","23:04:00","1"
"200090340","23:10:00","23:10:00","122","12","San Bernardino - Downtown","0","23:10:00","1"
"200090340","23:16:00","23:16:00","124","13","San Bernardino - Downtown","0","23:16:00","1"
"200090340","23:21:00","23:21:00","185","14","San Bernardino - Downtown","0","23:21:00","1"
"200090402","13:20:00","13:20:00","107","1","Riverside - Downtown","0","13:20:00","1"
"200090402","13:37:00","13:37:00","126","2","Riverside - Downtown","0","13:37:00","1"
"200090402","13:55:00","13:55:00","127","3","Riverside - Downtown","0","13:55:00","1"
"200090402","14:04:00","14:04:00","120","4","Riverside - Downtown","0","14:04:00","1"
"200090402","14:16:00","14:16:00","117","5","Riverside - Downtown","0","14:16:00","1"
"200090402","14:28:00","14:28:00","119","6","Riverside - Downtown","0","14:28:00","1"
"200090402","14:48:00","14:48:00","123","7","Riverside - Downtown","0","14:48:00","1"
"200090404","16:10:00","16:10:00","107","1","Riverside - Downtown","0","16:10:00","1"
"200090404","16:27:00","16:27:00","126","2","Riverside - Downtown","0","16:27:00","1"
"200090404","16:45:00","16:45:00","127","3","Riverside - Downtown","0","16:45:00","1"
"200090404","16:54:00","16:54:00","120","4","Riverside - Downtown","0","16:54:00","1"
"200090404","17:06:00","17:06:00","117","5","Riverside - Downtown","0","17:06:00","1"
"200090404","17:18:00","17:18:00","119","6","Riverside - Downtown","0","17:18:00","1"
